datetime_gmt,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp
2023-07-20T01:30:00Z,0,0,0,15720.975,14803.468
2023-07-20T01:00:00Z,0,0,0,15720.975,14803.468
2023-07-20T00:30:00Z,0,0,0,15720.975,14803.468
2023-07-20T00:00:00Z,0,0,0,15720.975,14803.468
2023-07-19T23:30:00Z,0,0,0,15716.981,14799.816
2023-07-19T23:00:00Z,0,0,0,15716.981,14799.816
2023-07-19T22:30:00Z,0,0,0,15716.981,14799.816
2023-07-19T22:00:00Z,0,0,0,15716.981,14799.816
2023-07-19T21:30:00Z,0,0,0,15716.981,14799.816
2023-07-19T21:00:00Z,0,0,0,15716.981,14799.816
2023-07-19T20:30:00Z,0.723239,0.675425,0.771053,15716.981,14799.816
2023-07-19T20:00:00Z,101.247,99.2932,103.2,15716.981,14799.816
2023-07-19T19:30:00Z,442.306,434.42,450.192,15716.981,14799.816
2023-07-19T19:00:00Z,988.262,971.372,1005.15,15716.981,14799.816
2023-07-19T18:30:00Z,1670.17,1644.42,1695.92,15716.981,14799.816
2023-07-19T18:00:00Z,2324.1,2291.62,2356.58,15716.981,14799.816
2023-07-19T17:30:00Z,3038.47,3001.76,3075.18,15716.981,14799.816
2023-07-19T17:00:00Z,3640.35,3600.01,3680.68,15716.981,14799.816
2023-07-19T16:30:00Z,4608.83,4564.04,4653.62,15716.981,14799.817
2023-07-19T16:00:00Z,4949.33,4902.91,4995.76,15716.981,14799.817
2023-07-19T15:30:00Z,5697.66,5650.94,5744.38,15716.981,14799.817
2023-07-19T15:00:00Z,5981.96,5933.03,6030.89,15716.981,14799.817
2023-07-19T14:30:00Z,6494.44,6445.21,6543.67,15716.981,14799.817
2023-07-19T14:00:00Z,7279.92,7233.32,7326.52,15716.981,14799.817
2023-07-19T13:30:00Z,7349.98,7305.31,7394.65,15716.981,14799.817
2023-07-19T13:00:00Z,7461.95,7417.34,7506.55,15716.981,14799.817
2023-07-19T12:30:00Z,7452,7407.35,7496.66,15716.981,14799.817
2023-07-19T12:00:00Z,6982.85,6934.28,7031.42,15716.981,14799.817
2023-07-19T11:30:00Z,7284.82,7238.22,7331.42,15716.981,14799.817
2023-07-19T11:00:00Z,7186.46,7142.3,7230.62,15716.981,14799.817
2023-07-19T10:30:00Z,6063.08,6020.52,6105.64,15716.981,14799.817
2023-07-19T10:00:00Z,5360.99,5323.22,5398.75,15716.981,14799.817
2023-07-19T09:30:00Z,4455.78,4418.3,4493.25,15716.981,14799.817
2023-07-19T09:00:00Z,4207.61,4173.59,4241.63,15716.981,14799.817
2023-07-19T08:30:00Z,3563.9,3533.07,3594.73,15716.981,14799.817
2023-07-19T08:00:00Z,2872.14,2844.24,2900.03,15716.981,14799.817
2023-07-19T07:30:00Z,2247.76,2224.96,2270.56,15716.981,14799.817
2023-07-19T07:00:00Z,1574.97,1558.2,1591.74,15716.981,14799.817
2023-07-19T06:30:00Z,1007.6,996.517,1018.69,15716.981,14799.818
2023-07-19T06:00:00Z,558.666,551.946,565.386,15716.981,14799.818
2023-07-19T05:30:00Z,251.467,247.763,255.172,15716.981,14799.818
2023-07-19T05:00:00Z,48.6127,47.3315,49.8938,15716.981,14799.818
2023-07-19T04:30:00Z,0.425441,0.380534,0.470348,15716.981,14799.818
2023-07-19T04:00:00Z,0,0,0,15716.981,14799.818
2023-07-19T03:30:00Z,0,0,0,15716.981,14799.818
2023-07-19T03:00:00Z,0,0,0,15716.981,14799.818
2023-07-19T02:30:00Z,0,0,0,15716.981,14799.818
2023-07-19T02:00:00Z,0,0,0,15716.981,14799.818
2023-07-19T01:30:00Z,0,0,0,15716.981,14799.818
2023-07-19T01:00:00Z,0,0,0,15716.981,14799.818
2023-07-19T00:30:00Z,0,0,0,15716.981,14799.818
2023-07-19T00:00:00Z,0,0,0,15716.981,14799.818
2023-07-18T23:30:00Z,0,0,0,15713.181,14796.36
2023-07-18T23:00:00Z,0,0,0,15713.181,14796.36
2023-07-18T22:30:00Z,0,0,0,15713.181,14796.36
2023-07-18T22:00:00Z,0,0,0,15713.181,14796.36
2023-07-18T21:30:00Z,0,0,0,15713.181,14796.36
2023-07-18T21:00:00Z,0,0,0,15713.181,14796.36
2023-07-18T20:30:00Z,0.433765,0.393228,0.474301,15713.181,14796.36
2023-07-18T20:00:00Z,36.5286,35.2594,37.7979,15713.181,14796.36
2023-07-18T19:30:00Z,183.612,180.655,186.569,15713.181,14796.36
2023-07-18T19:00:00Z,469.719,464.878,474.561,15713.181,14796.36
2023-07-18T18:30:00Z,752.9,745.092,760.708,15713.181,14796.36
2023-07-18T18:00:00Z,1233.25,1219.66,1246.84,15713.181,14796.36
2023-07-18T17:30:00Z,1805.95,1787.9,1823.99,15713.181,14796.36
2023-07-18T17:00:00Z,2359.67,2337.99,2381.35,15713.181,14796.36
2023-07-18T16:30:00Z,2750.39,2724.45,2776.32,15713.181,14796.36
2023-07-18T16:00:00Z,3145.09,3117.64,3172.55,15713.181,14796.36
2023-07-18T15:30:00Z,3467.54,3435.97,3499.1,15713.181,14796.36
2023-07-18T15:00:00Z,3683.03,3645.68,3720.39,15713.181,14796.36
2023-07-18T14:30:00Z,3830.68,3793.61,3867.75,15713.181,14796.361
2023-07-18T14:00:00Z,4737.69,4692.43,4782.95,15713.181,14796.361
2023-07-18T13:30:00Z,4665.64,4621.46,4709.82,15713.181,14796.361
2023-07-18T13:00:00Z,4973.78,4931.94,5015.61,15713.181,14796.361
2023-07-18T12:30:00Z,5204.7,5160.45,5248.94,15713.181,14796.361
2023-07-18T12:00:00Z,5097.27,5054,5140.55,15713.181,14796.361
2023-07-18T11:30:00Z,5374.18,5331.06,5417.3,15713.181,14796.361
2023-07-18T11:00:00Z,5567.04,5525.93,5608.14,15713.181,14796.361
2023-07-18T10:30:00Z,5420.95,5383.99,5457.91,15713.181,14796.361
2023-07-18T10:00:00Z,5118.59,5082.6,5154.58,15713.181,14796.361
2023-07-18T09:30:00Z,4846.43,4810.53,4882.34,15713.181,14796.361
2023-07-18T09:00:00Z,4279.44,4246.71,4312.17,15713.181,14796.361
2023-07-18T08:30:00Z,3370.8,3344.49,3397.11,15713.181,14796.361
2023-07-18T08:00:00Z,2880.96,2857.65,2904.27,15713.181,14796.361
2023-07-18T07:30:00Z,2164.2,2145.31,2183.08,15713.181,14796.361
2023-07-18T07:00:00Z,1737.27,1722.29,1752.26,15713.181,14796.361
2023-07-18T06:30:00Z,1390.43,1374.61,1406.24,15713.181,14796.361
2023-07-18T06:00:00Z,896.819,885.831,907.806,15713.181,14796.361
2023-07-18T05:30:00Z,532.546,524.435,540.656,15713.181,14796.361
2023-07-18T05:00:00Z,152.113,149.18,155.045,15713.181,14796.361
2023-07-18T04:30:00Z,5.02742,4.82547,5.22936,15713.181,14796.362
2023-07-18T04:00:00Z,0,0,0,15713.181,14796.362
2023-07-18T03:30:00Z,0,0,0,15713.181,14796.362
2023-07-18T03:00:00Z,0,0,0,15713.181,14796.362
2023-07-18T02:30:00Z,0,0,0,15713.181,14796.362
2023-07-18T02:00:00Z,0,0,0,15713.181,14796.362
2023-07-18T01:30:00Z,0,0,0,15713.181,14796.362
2023-07-18T01:00:00Z,0,0,0,15713.181,14796.362
2023-07-18T00:30:00Z,0,0,0,15713.181,14796.362
2023-07-18T00:00:00Z,0,0,0,15713.181,14796.362
2023-07-17T23:30:00Z,0,0,0,15709.437,14792.96
2023-07-17T23:00:00Z,0,0,0,15709.437,14792.96
2023-07-17T22:30:00Z,0,0,0,15709.437,14792.96
2023-07-17T22:00:00Z,0,0,0,15709.437,14792.96
2023-07-17T21:30:00Z,0,0,0,15709.437,14792.96
2023-07-17T21:00:00Z,0,0,0,15709.437,14792.96
2023-07-17T20:30:00Z,1.67384,1.59463,1.75305,15709.437,14792.96
2023-07-17T20:00:00Z,111.236,109.24,113.232,15709.437,14792.961
2023-07-17T19:30:00Z,395.935,390.726,401.144,15709.437,14792.961
2023-07-17T19:00:00Z,841.534,830.901,852.167,15709.437,14792.961
2023-07-17T18:30:00Z,1407.22,1390.7,1423.73,15709.437,14792.961
2023-07-17T18:00:00Z,2237.72,2212.87,2262.56,15709.437,14792.961
2023-07-17T17:30:00Z,3001.77,2968.83,3034.72,15709.437,14792.961
2023-07-17T17:00:00Z,3996.46,3957.91,4035.01,15709.437,14792.961
2023-07-17T16:30:00Z,4732.33,4692.3,4772.35,15709.437,14792.961
2023-07-17T16:00:00Z,5302.68,5259.55,5345.8,15709.437,14792.961
2023-07-17T15:30:00Z,6139.84,6095.09,6184.58,15709.437,14792.961
2023-07-17T15:00:00Z,6135.25,6087.41,6183.1,15709.437,14792.961
2023-07-17T14:30:00Z,7108.66,7061.7,7155.62,15709.437,14792.961
2023-07-17T14:00:00Z,8344.27,8293.65,8394.89,15709.437,14792.961
2023-07-17T13:30:00Z,8249.69,8203.05,8296.32,15709.437,14792.961
2023-07-17T13:00:00Z,8245.62,8197.83,8293.42,15709.437,14792.961
2023-07-17T12:30:00Z,8630.59,8585.66,8675.51,15709.437,14792.961
2023-07-17T12:00:00Z,8390.21,8337.99,8442.43,15709.437,14792.961
2023-07-17T11:30:00Z,8145.11,8100.92,8189.29,15709.437,14792.961
2023-07-17T11:00:00Z,7952.78,7907.8,7997.77,15709.437,14792.961
2023-07-17T10:30:00Z,7400.02,7353.37,7446.67,15709.437,14792.961
2023-07-17T10:00:00Z,6574.03,6529.05,6619.01,15709.437,14792.962
2023-07-17T09:30:00Z,6061.38,6017.36,6105.41,15709.437,14792.962
2023-07-17T09:00:00Z,5357.6,5310.87,5404.33,15709.437,14792.962
2023-07-17T08:30:00Z,4741,4698.33,4783.67,15709.437,14792.962
2023-07-17T08:00:00Z,3774.3,3734.84,3813.77,15709.437,14792.962
2023-07-17T07:30:00Z,3035.75,3002.38,3069.12,15709.437,14792.962
2023-07-17T07:00:00Z,2387.92,2359.3,2416.55,15709.437,14792.962
2023-07-17T06:30:00Z,1668.93,1645.82,1692.04,15709.437,14792.962
2023-07-17T06:00:00Z,1060.25,1044.21,1076.28,15709.437,14792.962
2023-07-17T05:30:00Z,560.464,551.433,569.496,15709.437,14792.962
2023-07-17T05:00:00Z,177.244,174.13,180.358,15709.437,14792.962
2023-07-17T04:30:00Z,7.53729,7.26201,7.81257,15709.437,14792.962
2023-07-17T04:00:00Z,0,0,0,15709.437,14792.962
2023-07-17T03:30:00Z,0,0,0,15709.437,14792.962
2023-07-17T03:00:00Z,0,0,0,15709.437,14792.962
2023-07-17T02:30:00Z,0,0,0,15709.437,14792.962
2023-07-17T02:00:00Z,0,0,0,15709.437,14792.962
2023-07-17T01:30:00Z,0,0,0,15709.437,14792.962
2023-07-17T01:00:00Z,0,0,0,15709.437,14792.962
2023-07-17T00:30:00Z,0,0,0,15709.437,14792.962
2023-07-17T00:00:00Z,0,0,0,15709.437,14792.963
2023-07-16T23:30:00Z,0,0,0,15705.425,14789.292
2023-07-16T23:00:00Z,0,0,0,15705.425,14789.292
2023-07-16T22:30:00Z,0,0,0,15705.425,14789.292
2023-07-16T22:00:00Z,0,0,0,15705.425,14789.292
2023-07-16T21:30:00Z,0,0,0,15705.425,14789.292
2023-07-16T21:00:00Z,0,0,0,15705.425,14789.293
2023-07-16T20:30:00Z,1.78431,1.69628,1.87233,15705.425,14789.293
2023-07-16T20:00:00Z,124.217,122.021,126.412,15705.425,14789.293
2023-07-16T19:30:00Z,416.833,411.234,422.432,15705.425,14789.293
2023-07-16T19:00:00Z,904.286,892.868,915.704,15705.425,14789.293
2023-07-16T18:30:00Z,1381.67,1363.21,1400.14,15705.425,14789.293
2023-07-16T18:00:00Z,2104.57,2081.9,2127.23,15705.425,14789.293
2023-07-16T17:30:00Z,2500.68,2477.86,2523.51,15705.425,14789.293
2023-07-16T17:00:00Z,3131.99,3105.17,3158.82,15705.425,14789.293
2023-07-16T16:30:00Z,3492.02,3462.85,3521.19,15705.425,14789.293
2023-07-16T16:00:00Z,4065.67,4032.44,4098.9,15705.425,14789.293
2023-07-16T15:30:00Z,4893.58,4854.75,4932.41,15705.425,14789.293
2023-07-16T15:00:00Z,5697.11,5661.28,5732.93,15705.425,14789.293
2023-07-16T14:30:00Z,5886.77,5849.02,5924.52,15705.425,14789.293
2023-07-16T14:00:00Z,5923.96,5880.62,5967.3,15705.425,14789.293
2023-07-16T13:30:00Z,6793.46,6751.02,6835.89,15705.425,14789.293
2023-07-16T13:00:00Z,7072.54,7033.75,7111.32,15705.425,14789.293
2023-07-16T12:30:00Z,7009.06,6967.81,7050.31,15705.425,14789.293
2023-07-16T12:00:00Z,7216.96,7177.34,7256.58,15705.425,14789.293
2023-07-16T11:30:00Z,6938.68,6898.66,6978.71,15705.425,14789.293
2023-07-16T11:00:00Z,7261.11,7219.34,7302.87,15705.425,14789.294
2023-07-16T10:30:00Z,6698.86,6656.82,6740.9,15705.425,14789.294
2023-07-16T10:00:00Z,6094.79,6055.7,6133.88,15705.425,14789.294
2023-07-16T09:30:00Z,5392.31,5351.18,5433.43,15705.425,14789.294
2023-07-16T09:00:00Z,4538.64,4500.72,4576.56,15705.425,14789.294
2023-07-16T08:30:00Z,3766.77,3732.02,3801.52,15705.425,14789.294
2023-07-16T08:00:00Z,3048.89,3016.29,3081.49,15705.425,14789.294
2023-07-16T07:30:00Z,2415.05,2385.95,2444.16,15705.425,14789.294
2023-07-16T07:00:00Z,1920.66,1893.51,1947.8,15705.425,14789.294
2023-07-16T06:30:00Z,1399.45,1376.03,1422.87,15705.425,14789.294
2023-07-16T06:00:00Z,787.256,772.09,802.423,15705.425,14789.294
2023-07-16T05:30:00Z,413.866,405.565,422.166,15705.425,14789.294
2023-07-16T05:00:00Z,126.317,123.412,129.222,15705.425,14789.294
2023-07-16T04:30:00Z,4.27617,4.06616,4.48617,15705.425,14789.294
2023-07-16T04:00:00Z,0,0,0,15705.425,14789.294
2023-07-16T03:30:00Z,0,0,0,15705.425,14789.294
2023-07-16T03:00:00Z,0,0,0,15705.425,14789.294
2023-07-16T02:30:00Z,0,0,0,15705.425,14789.294
2023-07-16T02:00:00Z,0,0,0,15705.425,14789.294
2023-07-16T01:30:00Z,0,0,0,15705.425,14789.295
2023-07-16T01:00:00Z,0,0,0,15705.425,14789.295
2023-07-16T00:30:00Z,0,0,0,15705.425,14789.295
2023-07-16T00:00:00Z,0,0,0,15705.425,14789.295
2023-07-15T23:30:00Z,0,0,0,15705.211,14789.422
2023-07-15T23:00:00Z,0,0,0,15705.211,14789.422
2023-07-15T22:30:00Z,0,0,0,15705.211,14789.422
2023-07-15T22:00:00Z,0,0,0,15705.211,14789.422
2023-07-15T21:30:00Z,0,0,0,15705.211,14789.422
2023-07-15T21:00:00Z,0,0,0,15705.211,14789.422
2023-07-15T20:30:00Z,0.922098,0.856594,0.987602,15705.211,14789.422
2023-07-15T20:00:00Z,68.4387,66.5142,70.3631,15705.211,14789.422
2023-07-15T19:30:00Z,265.301,261.205,269.397,15705.211,14789.422
2023-07-15T19:00:00Z,601.041,592.071,610.012,15705.211,14789.423
2023-07-15T18:30:00Z,1122.9,1107.77,1138.02,15705.211,14789.423
2023-07-15T18:00:00Z,1749.51,1726.48,1772.54,15705.211,14789.423
2023-07-15T17:30:00Z,2242.14,2217.97,2266.32,15705.211,14789.423
2023-07-15T17:00:00Z,2964.18,2934.77,2993.59,15705.211,14789.423
2023-07-15T16:30:00Z,3691.41,3658.5,3724.33,15705.211,14789.423
2023-07-15T16:00:00Z,4424.12,4387.23,4461,15705.211,14789.423
2023-07-15T15:30:00Z,5160.5,5119.67,5201.33,15705.211,14789.423
2023-07-15T15:00:00Z,5762.62,5722.83,5802.4,15705.211,14789.423
2023-07-15T14:30:00Z,5857.16,5805.02,5909.29,15705.211,14789.423
2023-07-15T14:00:00Z,7642.48,7597.42,7687.54,15705.211,14789.423
2023-07-15T13:30:00Z,7284.31,7231.19,7337.44,15705.211,14789.423
2023-07-15T13:00:00Z,7585.14,7529.13,7641.16,15705.211,14789.423
2023-07-15T12:30:00Z,8157.77,8107.93,8207.62,15705.211,14789.423
2023-07-15T12:00:00Z,7873.93,7825.59,7922.26,15705.211,14789.423
2023-07-15T11:30:00Z,7686.9,7636.38,7737.43,15705.211,14789.423
2023-07-15T11:00:00Z,7080.4,7035.33,7125.47,15705.211,14789.423
2023-07-15T10:30:00Z,6567.55,6518.78,6616.31,15705.211,14789.423
2023-07-15T10:00:00Z,6002.07,5950.88,6053.26,15705.211,14789.423
2023-07-15T09:30:00Z,5158.17,5117.15,5199.18,15705.211,14789.423
2023-07-15T09:00:00Z,4519.71,4485.51,4553.91,15705.211,14789.424
2023-07-15T08:30:00Z,3593.57,3562.51,3624.62,15705.211,14789.424
2023-07-15T08:00:00Z,2954.52,2927.08,2981.97,15705.211,14789.424
2023-07-15T07:30:00Z,2397.53,2373.15,2421.91,15705.211,14789.424
2023-07-15T07:00:00Z,1844.49,1820.55,1868.44,15705.211,14789.424
2023-07-15T06:30:00Z,1514.22,1493.87,1534.58,15705.211,14789.424
2023-07-15T06:00:00Z,826.164,816.032,836.295,15705.211,14789.424
2023-07-15T05:30:00Z,473.72,467.6,479.84,15705.211,14789.424
2023-07-15T05:00:00Z,131.583,128.904,134.263,15705.211,14789.424
2023-07-15T04:30:00Z,4.46429,4.23911,4.68946,15705.211,14789.424
2023-07-15T04:00:00Z,0,0,0,15705.211,14789.424
2023-07-15T03:30:00Z,0,0,0,15705.211,14789.424
2023-07-15T03:00:00Z,0,0,0,15705.211,14789.424
2023-07-15T02:30:00Z,0,0,0,15705.211,14789.424
2023-07-15T02:00:00Z,0,0,0,15705.211,14789.424
2023-07-15T01:30:00Z,0,0,0,15705.211,14789.424
2023-07-15T01:00:00Z,0,0,0,15705.211,14789.424
2023-07-15T00:30:00Z,0,0,0,15705.211,14789.424
2023-07-15T00:00:00Z,0,0,0,15705.211,14789.424
2023-07-14T23:30:00Z,0,0,0,15704.571,14789.126
2023-07-14T23:00:00Z,0,0,0,15704.571,14789.127
2023-07-14T22:30:00Z,0,0,0,15704.571,14789.127
2023-07-14T22:00:00Z,0,0,0,15704.571,14789.127
2023-07-14T21:30:00Z,0,0,0,15704.571,14789.127
2023-07-14T21:00:00Z,0,0,0,15704.571,14789.127
2023-07-14T20:30:00Z,2.34938,2.22498,2.47377,15704.571,14789.127
2023-07-14T20:00:00Z,47.96,46.4946,49.4253,15704.571,14789.127
2023-07-14T19:30:00Z,152.775,149.625,155.925,15704.571,14789.127
2023-07-14T19:00:00Z,279.149,273.966,284.332,15704.571,14789.127
2023-07-14T18:30:00Z,424.898,417.774,432.022,15704.571,14789.127
2023-07-14T18:00:00Z,550.566,542.38,558.753,15704.571,14789.127
2023-07-14T17:30:00Z,768.13,757.351,778.91,15704.571,14789.127
2023-07-14T17:00:00Z,833.192,820.316,846.069,15704.571,14789.127
2023-07-14T16:30:00Z,927.295,913.226,941.365,15704.571,14789.127
2023-07-14T16:00:00Z,989.253,975.411,1003.09,15704.571,14789.127
2023-07-14T15:30:00Z,1149.71,1134.02,1165.4,15704.571,14789.127
2023-07-14T15:00:00Z,1393.41,1374.78,1412.04,15704.571,14789.127
2023-07-14T14:30:00Z,1516.24,1498.14,1534.33,15704.571,14789.127
2023-07-14T14:00:00Z,1593.74,1575.47,1612.01,15704.571,14789.127
2023-07-14T13:30:00Z,1574.64,1556.54,1592.74,15704.571,14789.127
2023-07-14T13:00:00Z,1683.94,1667.04,1700.84,15704.571,14789.128
2023-07-14T12:30:00Z,1757.84,1742,1773.68,15704.571,14789.128
2023-07-14T12:00:00Z,1910.41,1891.57,1929.25,15704.571,14789.128
2023-07-14T11:30:00Z,2138.17,2117.9,2158.44,15704.571,14789.128
2023-07-14T11:00:00Z,2106.22,2085.95,2126.5,15704.571,14789.128
2023-07-14T10:30:00Z,2070.85,2049.73,2091.96,15704.571,14789.128
2023-07-14T10:00:00Z,2037.17,2017.21,2057.14,15704.571,14789.128
2023-07-14T09:30:00Z,2209.75,2189.38,2230.11,15704.571,14789.128
2023-07-14T09:00:00Z,1838.41,1819.73,1857.1,15704.571,14789.128
2023-07-14T08:30:00Z,1768.39,1748.33,1788.46,15704.571,14789.128
2023-07-14T08:00:00Z,1446.79,1430.45,1463.12,15704.571,14789.128
2023-07-14T07:30:00Z,1315.93,1302.23,1329.63,15704.571,14789.128
2023-07-14T07:00:00Z,1113.55,1101.02,1126.08,15704.571,14789.128
2023-07-14T06:30:00Z,824.76,815.338,834.181,15704.571,14789.128
2023-07-14T06:00:00Z,586.144,579.027,593.261,15704.571,14789.128
2023-07-14T05:30:00Z,365.626,359.735,371.517,15704.571,14789.128
2023-07-14T05:00:00Z,109.007,106.568,111.446,15704.571,14789.128
2023-07-14T04:30:00Z,10.5972,10.204,10.9905,15704.571,14789.128
2023-07-14T04:00:00Z,0,0,0,15704.571,14789.128
2023-07-14T03:30:00Z,0,0,0,15704.571,14789.128
2023-07-14T03:00:00Z,0,0,0,15704.571,14789.129
2023-07-14T02:30:00Z,0,0,0,15704.571,14789.129
2023-07-14T02:00:00Z,0,0,0,15704.571,14789.129
2023-07-14T01:30:00Z,0,0,0,15704.571,14789.129
2023-07-14T01:00:00Z,0,0,0,15704.571,14789.129
2023-07-14T00:30:00Z,0,0,0,15704.571,14789.129
2023-07-14T00:00:00Z,0,0,0,15704.571,14789.129
2023-07-13T23:30:00Z,0,0,0,15700.284,14785.183
2023-07-13T23:00:00Z,0,0,0,15700.284,14785.183
2023-07-13T22:30:00Z,0,0,0,15700.284,14785.183
2023-07-13T22:00:00Z,0,0,0,15700.284,14785.183
2023-07-13T21:30:00Z,0,0,0,15700.284,14785.183
2023-07-13T21:00:00Z,0,0,0,15700.284,14785.183
2023-07-13T20:30:00Z,3.71241,3.56727,3.85756,15700.284,14785.183
2023-07-13T20:00:00Z,135.396,133.015,137.778,15700.284,14785.183
2023-07-13T19:30:00Z,428.405,422.761,434.048,15700.284,14785.183
2023-07-13T19:00:00Z,820.896,810.894,830.899,15700.284,14785.183
2023-07-13T18:30:00Z,1261.23,1245.74,1276.71,15700.284,14785.183
2023-07-13T18:00:00Z,1739.67,1719.25,1760.09,15700.284,14785.183
2023-07-13T17:30:00Z,2357.27,2333.75,2380.79,15700.284,14785.183
2023-07-13T17:00:00Z,3323.91,3291.94,3355.89,15700.284,14785.183
2023-07-13T16:30:00Z,4134.3,4095.72,4172.87,15700.284,14785.183
2023-07-13T16:00:00Z,4419.24,4380.63,4457.85,15700.284,14785.184
2023-07-13T15:30:00Z,5025.61,4982.93,5068.29,15700.284,14785.184
2023-07-13T15:00:00Z,5662.46,5613.6,5711.33,15700.284,14785.184
2023-07-13T14:30:00Z,5894.21,5849.05,5939.38,15700.284,14785.184
2023-07-13T14:00:00Z,5994.2,5946.73,6041.68,15700.284,14785.184
2023-07-13T13:30:00Z,6611.07,6566.72,6655.42,15700.284,14785.184
2023-07-13T13:00:00Z,7036.18,6991.51,7080.85,15700.284,14785.184
2023-07-13T12:30:00Z,6669.71,6621.7,6717.72,15700.284,14785.184
2023-07-13T12:00:00Z,6478.84,6433.48,6524.2,15700.284,14785.184
2023-07-13T11:30:00Z,6314.7,6273.31,6356.09,15700.284,14785.184
2023-07-13T11:00:00Z,6347.76,6307.25,6388.28,15700.284,14785.184
2023-07-13T10:30:00Z,6025.57,5987.31,6063.84,15700.284,14785.184
2023-07-13T10:00:00Z,5349.38,5314.16,5384.6,15700.284,14785.184
2023-07-13T09:30:00Z,4914.48,4880.59,4948.37,15700.284,14785.184
2023-07-13T09:00:00Z,4676.85,4642.64,4711.05,15700.284,14785.184
2023-07-13T08:30:00Z,4012.83,3981.08,4044.58,15700.284,14785.184
2023-07-13T08:00:00Z,3401.78,3371.37,3432.19,15700.284,14785.184
2023-07-13T07:30:00Z,2739.37,2711.5,2767.23,15700.284,14785.184
2023-07-13T07:00:00Z,2091.95,2068.15,2115.75,15700.284,14785.184
2023-07-13T06:30:00Z,1565.03,1544.25,1585.81,15700.284,14785.184
2023-07-13T06:00:00Z,1031.8,1016.57,1047.03,15700.284,14785.185
2023-07-13T05:30:00Z,538.123,529.745,546.501,15700.284,14785.185
2023-07-13T05:00:00Z,170.303,167.213,173.393,15700.284,14785.185
2023-07-13T04:30:00Z,10.8248,10.4581,11.1915,15700.284,14785.185
2023-07-13T04:00:00Z,1.07E-07,0,2.84E-07,15700.284,14785.185
2023-07-13T03:30:00Z,0,0,0,15700.284,14785.185
2023-07-13T03:00:00Z,0,0,0,15700.284,14785.185
2023-07-13T02:30:00Z,0,0,0,15700.284,14785.185
2023-07-13T02:00:00Z,0,0,0,15700.284,14785.185
2023-07-13T01:30:00Z,0,0,0,15700.284,14785.185
2023-07-13T01:00:00Z,0,0,0,15700.284,14785.185
2023-07-13T00:30:00Z,0,0,0,15700.284,14785.185
2023-07-13T00:00:00Z,0,0,0,15700.284,14785.185
2023-07-12T23:30:00Z,0,0,0,15695.658,14780.901
2023-07-12T23:00:00Z,0,0,0,15695.658,14780.901
2023-07-12T22:30:00Z,0,0,0,15695.658,14780.901
2023-07-12T22:00:00Z,0,0,0,15695.658,14780.901
2023-07-12T21:30:00Z,0,0,0,15695.658,14780.901
2023-07-12T21:00:00Z,0,0,0,15695.658,14780.901
2023-07-12T20:30:00Z,6.0427,5.8487,6.2367,15695.658,14780.901
2023-07-12T20:00:00Z,147.705,145.045,150.366,15695.658,14780.901
2023-07-12T19:30:00Z,495.867,487.968,503.767,15695.658,14780.901
2023-07-12T19:00:00Z,932.347,917.617,947.077,15695.658,14780.901
2023-07-12T18:30:00Z,1360.85,1341.12,1380.58,15695.658,14780.901
2023-07-12T18:00:00Z,2082.58,2054.75,2110.41,15695.658,14780.901
2023-07-12T17:30:00Z,2766.66,2733.95,2799.36,15695.658,14780.901
2023-07-12T17:00:00Z,3362.09,3324,3400.18,15695.658,14780.901
2023-07-12T16:30:00Z,4359.25,4319.32,4399.17,15695.658,14780.901
2023-07-12T16:00:00Z,4506.73,4465.57,4547.9,15695.658,14780.901
2023-07-12T15:30:00Z,5544.39,5501.77,5587,15695.658,14780.901
2023-07-12T15:00:00Z,5599.43,5554.92,5643.95,15695.658,14780.902
2023-07-12T14:30:00Z,6373.69,6328.86,6418.52,15695.658,14780.902
2023-07-12T14:00:00Z,6391,6342.92,6439.09,15695.658,14780.902
2023-07-12T13:30:00Z,6760.24,6710.92,6809.56,15695.658,14780.902
2023-07-12T13:00:00Z,7355.71,7313.16,7398.25,15695.658,14780.902
2023-07-12T12:30:00Z,7091.08,7046.27,7135.89,15695.658,14780.902
2023-07-12T12:00:00Z,6923.17,6878.38,6967.97,15695.658,14780.902
2023-07-12T11:30:00Z,6595.46,6552.7,6638.21,15695.658,14780.902
2023-07-12T11:00:00Z,6027.18,5983.26,6071.11,15695.658,14780.902
2023-07-12T10:30:00Z,6032.9,5990.6,6075.2,15695.658,14780.902
2023-07-12T10:00:00Z,5929.1,5885.64,5972.56,15695.658,14780.902
2023-07-12T09:30:00Z,5533.98,5489.07,5578.89,15695.658,14780.902
2023-07-12T09:00:00Z,5124.51,5080.37,5168.66,15695.658,14780.902
2023-07-12T08:30:00Z,4727.91,4683.54,4772.28,15695.658,14780.902
2023-07-12T08:00:00Z,3831.37,3789.23,3873.51,15695.658,14780.902
2023-07-12T07:30:00Z,3198.87,3158.9,3238.84,15695.658,14780.902
2023-07-12T07:00:00Z,2455.56,2421.24,2489.88,15695.658,14780.902
2023-07-12T06:30:00Z,1739.74,1713.41,1766.06,15695.658,14780.902
2023-07-12T06:00:00Z,1070.05,1052.02,1088.09,15695.658,14780.902
2023-07-12T05:30:00Z,570.714,560.361,581.067,15695.658,14780.902
2023-07-12T05:00:00Z,199.447,195.494,203.4,15695.658,14780.903
