generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp,time,date
0.0,0.0,0.0,15659.429,14749.137,013000,20230629
0.0,0.0,0.0,15659.429,14749.137,010000,20230629
0.0,0.0,0.0,15659.429,14749.137,003000,20230629
0.0,0.0,0.0,15659.429,14749.138,000000,20230629
0.0,0.0,0.0,15654.866,14744.915,233000,20230628
0.0,0.0,0.0,15654.866,14744.915,230000,20230628
0.0,0.0,0.0,15654.866,14744.915,223000,20230628
0.0,0.0,0.0,15654.866,14744.915,220000,20230628
0.0,0.0,0.0,15654.866,14744.915,213000,20230628
1.6e-05,7.54e-06,2.44e-05,15654.866,14744.916,210000,20230628
8.48991,7.95578,9.02404,15654.866,14744.916,203000,20230628
58.7345,55.9577,61.5112,15654.866,14744.916,200000,20230628
184.512,179.037,189.987,15654.866,14744.916,193000,20230628
416.084,406.801,425.368,15654.866,14744.916,190000,20230628
730.344,717.504,743.183,15654.866,14744.916,183000,20230628
1007.8,992.005,1023.6,15654.866,14744.916,180000,20230628
1306.12,1286.07,1326.16,15654.866,14744.916,173000,20230628
1653.18,1630.65,1675.71,15654.866,14744.916,170000,20230628
2040.0,2013.17,2066.82,15654.866,14744.916,163000,20230628
2439.98,2407.35,2472.61,15654.866,14744.916,160000,20230628
2641.17,2605.97,2676.38,15654.866,14744.916,153000,20230628
2786.75,2749.15,2824.36,15654.866,14744.916,150000,20230628
3421.55,3380.16,3462.93,15654.866,14744.916,143000,20230628
3541.46,3500.33,3582.59,15654.866,14744.916,140000,20230628
3694.15,3654.04,3734.26,15654.866,14744.916,133000,20230628
3799.59,3761.76,3837.43,15654.866,14744.916,130000,20230628
3994.76,3957.96,4031.55,15654.866,14744.916,123000,20230628
4157.09,4117.91,4196.28,15654.866,14744.916,120000,20230628
4058.78,4020.68,4096.88,15654.866,14744.916,113000,20230628
3691.3,3659.37,3723.22,15654.866,14744.917,110000,20230628
3135.78,3108.63,3162.92,15654.866,14744.917,103000,20230628
2900.59,2877.36,2923.82,15654.866,14744.917,100000,20230628
2843.92,2818.74,2869.11,15654.866,14744.917,093000,20230628
2474.31,2453.6,2495.01,15654.866,14744.917,090000,20230628
2176.64,2159.14,2194.13,15654.866,14744.917,083000,20230628
1819.99,1805.12,1834.87,15654.866,14744.917,080000,20230628
1512.17,1499.49,1524.84,15654.866,14744.917,073000,20230628
1241.17,1230.24,1252.09,15654.866,14744.917,070000,20230628
969.434,958.359,980.509,15654.866,14744.917,063000,20230628
630.128,622.355,637.901,15654.866,14744.917,060000,20230628
328.799,324.356,333.242,15654.866,14744.917,053000,20230628
125.227,122.841,127.613,15654.866,14744.917,050000,20230628
13.4924,12.9278,14.057,15654.866,14744.917,043000,20230628
0.00208892,0.0012799,0.00289794,15654.866,14744.917,040000,20230628
0.0,0.0,0.0,15654.866,14744.917,033000,20230628
0.0,0.0,0.0,15654.866,14744.917,030000,20230628
0.0,0.0,0.0,15654.866,14744.917,023000,20230628
0.0,0.0,0.0,15654.866,14744.917,020000,20230628
0.0,0.0,0.0,15654.866,14744.917,013000,20230628
0.0,0.0,0.0,15654.866,14744.918,010000,20230628
0.0,0.0,0.0,15654.866,14744.918,003000,20230628
0.0,0.0,0.0,15654.866,14744.918,000000,20230628
0.0,0.0,0.0,15650.395,14740.787,233000,20230627
0.0,0.0,0.0,15650.395,14740.787,230000,20230627
0.0,0.0,0.0,15650.395,14740.787,223000,20230627
0.0,0.0,0.0,15650.395,14740.787,220000,20230627
0.0,0.0,0.0,15650.395,14740.787,213000,20230627
0.0,0.0,0.0,15650.395,14740.787,210000,20230627
3.00201,2.79055,3.21348,15650.395,14740.787,203000,20230627
44.9945,43.62,46.369,15650.395,14740.787,200000,20230627
152.142,149.386,154.897,15650.395,14740.787,193000,20230627
297.129,292.636,301.623,15650.395,14740.788,190000,20230627
452.051,445.841,458.261,15650.395,14740.788,183000,20230627
630.689,622.987,638.391,15650.395,14740.788,180000,20230627
953.723,943.914,963.533,15650.395,14740.788,173000,20230627
1386.27,1371.37,1401.17,15650.395,14740.788,170000,20230627
1507.15,1491.62,1522.68,15650.395,14740.788,163000,20230627
1820.13,1802.64,1837.62,15650.395,14740.788,160000,20230627
1936.87,1917.31,1956.44,15650.395,14740.788,153000,20230627
2378.3,2353.77,2402.83,15650.395,14740.788,150000,20230627
2769.45,2740.64,2798.27,15650.395,14740.788,143000,20230627
3020.15,2988.04,3052.26,15650.395,14740.788,140000,20230627
3389.92,3353.75,3426.09,15650.395,14740.788,133000,20230627
3524.82,3488.99,3560.65,15650.395,14740.788,130000,20230627
3416.86,3379.81,3453.91,15650.395,14740.788,123000,20230627
3540.7,3503.63,3577.77,15650.395,14740.788,120000,20230627
3610.98,3573.27,3648.69,15650.395,14740.788,113000,20230627
3369.33,3334.98,3403.68,15650.395,14740.788,110000,20230627
3441.04,3405.78,3476.3,15650.395,14740.788,103000,20230627
3556.34,3518.65,3594.04,15650.395,14740.788,100000,20230627
3076.19,3043.73,3108.66,15650.395,14740.788,093000,20230627
2883.04,2855.24,2910.85,15650.395,14740.788,090000,20230627
2716.07,2687.25,2744.9,15650.395,14740.789,083000,20230627
2105.18,2083.53,2126.84,15650.395,14740.789,080000,20230627
1906.34,1886.6,1926.09,15650.395,14740.789,073000,20230627
1430.54,1417.27,1443.8,15650.395,14740.789,070000,20230627
1091.96,1082.16,1101.76,15650.395,14740.789,063000,20230627
744.44,735.179,753.7,15650.395,14740.789,060000,20230627
427.32,420.509,434.131,15650.395,14740.789,053000,20230627
217.26,212.84,221.679,15650.395,14740.789,050000,20230627
60.5633,58.7778,62.3488,15650.395,14740.789,043000,20230627
0.176264,0.154684,0.197844,15650.395,14740.789,040000,20230627
0.0,0.0,0.0,15650.395,14740.789,033000,20230627
0.0,0.0,0.0,15650.395,14740.789,030000,20230627
0.0,0.0,0.0,15650.395,14740.789,023000,20230627
0.0,0.0,0.0,15650.395,14740.789,020000,20230627
0.0,0.0,0.0,15650.395,14740.789,013000,20230627
0.0,0.0,0.0,15650.395,14740.789,010000,20230627
0.0,0.0,0.0,15650.395,14740.789,003000,20230627
0.0,0.0,0.0,15650.395,14740.789,000000,20230627
0.0,0.0,0.0,15646.283,14737.018,233000,20230626
0.0,0.0,0.0,15646.283,14737.018,230000,20230626
0.0,0.0,0.0,15646.283,14737.018,223000,20230626
0.0,0.0,0.0,15646.283,14737.018,220000,20230626
0.0,0.0,0.0,15646.283,14737.018,213000,20230626
0.0,0.0,0.0,15646.283,14737.018,210000,20230626
15.1208,14.6411,15.6004,15646.283,14737.018,203000,20230626
195.01,192.44,197.58,15646.283,14737.018,200000,20230626
530.731,525.375,536.088,15646.283,14737.018,193000,20230626
978.836,968.772,988.901,15646.283,14737.018,190000,20230626
1583.63,1567.35,1599.92,15646.283,14737.018,183000,20230626
2305.83,2281.95,2329.71,15646.283,14737.018,180000,20230626
3095.83,3065.6,3126.06,15646.283,14737.018,173000,20230626
3890.29,3853.14,3927.44,15646.283,14737.018,170000,20230626
4573.36,4531.83,4614.9,15646.283,14737.018,163000,20230626
5322.11,5280.45,5363.77,15646.283,14737.018,160000,20230626
6132.47,6090.95,6173.98,15646.283,14737.018,153000,20230626
6312.46,6273.28,6351.63,15646.283,14737.018,150000,20230626
6944.24,6904.07,6984.4,15646.283,14737.018,143000,20230626
7224.56,7181.07,7268.04,15646.283,14737.018,140000,20230626
8040.25,7996.81,8083.7,15646.283,14737.019,133000,20230626
8403.55,8364.04,8443.07,15646.283,14737.019,130000,20230626
8556.36,8516.14,8596.58,15646.283,14737.019,123000,20230626
8213.67,8175.48,8251.86,15646.283,14737.019,120000,20230626
8167.22,8129.92,8204.51,15646.283,14737.019,113000,20230626
7889.91,7850.42,7929.4,15646.283,14737.019,110000,20230626
7364.8,7326.4,7403.2,15646.283,14737.019,103000,20230626
6871.23,6834.09,6908.37,15646.283,14737.019,100000,20230626
6395.09,6357.12,6433.07,15646.283,14737.019,093000,20230626
5732.16,5693.78,5770.54,15646.283,14737.019,090000,20230626
5416.7,5374.25,5459.15,15646.283,14737.019,083000,20230626
4608.1,4564.3,4651.91,15646.283,14737.019,080000,20230626
3862.08,3817.3,3906.86,15646.283,14737.019,073000,20230626
2933.71,2895.91,2971.52,15646.283,14737.019,070000,20230626
2268.86,2235.05,2302.67,15646.283,14737.019,063000,20230626
1513.11,1486.63,1539.59,15646.283,14737.019,060000,20230626
905.838,888.787,922.89,15646.283,14737.019,053000,20230626
392.699,385.282,400.115,15646.283,14737.019,050000,20230626
77.5521,75.885,79.2192,15646.283,14737.019,043000,20230626
0.207471,0.182806,0.232137,15646.283,14737.019,040000,20230626
0.0,0.0,0.0,15646.283,14737.02,033000,20230626
0.0,0.0,0.0,15646.283,14737.02,030000,20230626
0.0,0.0,0.0,15646.283,14737.02,023000,20230626
0.0,0.0,0.0,15646.283,14737.02,020000,20230626
0.0,0.0,0.0,15646.283,14737.02,013000,20230626
0.0,0.0,0.0,15646.283,14737.02,010000,20230626
0.0,0.0,0.0,15646.283,14737.02,003000,20230626
0.0,0.0,0.0,15646.283,14737.02,000000,20230626
0.0,0.0,0.0,15641.955,14733.032,233000,20230625
0.0,0.0,0.0,15641.955,14733.032,230000,20230625
0.0,0.0,0.0,15641.955,14733.032,223000,20230625
0.0,0.0,0.0,15641.955,14733.032,220000,20230625
0.0,0.0,0.0,15641.955,14733.032,213000,20230625
7.43e-06,0.0,1.77e-05,15641.955,14733.032,210000,20230625
21.491,20.9204,22.0616,15641.955,14733.032,203000,20230625
242.057,237.388,246.725,15641.955,14733.032,200000,20230625
587.872,576.823,598.922,15641.955,14733.032,193000,20230625
1096.33,1077.68,1114.98,15641.955,14733.032,190000,20230625
1684.97,1657.33,1712.6,15641.955,14733.032,183000,20230625
2356.74,2324.05,2389.42,15641.955,14733.032,180000,20230625
3117.89,3079.11,3156.66,15641.955,14733.032,173000,20230625
3617.97,3573.19,3662.76,15641.955,14733.033,170000,20230625
4433.15,4387.47,4478.83,15641.955,14733.033,163000,20230625
4864.0,4814.01,4913.99,15641.955,14733.033,160000,20230625
5758.57,5706.62,5810.52,15641.955,14733.033,153000,20230625
5961.04,5909.53,6012.55,15641.955,14733.033,150000,20230625
6248.08,6193.06,6303.09,15641.955,14733.033,143000,20230625
6945.07,6891.57,6998.57,15641.955,14733.033,140000,20230625
7390.9,7337.73,7444.08,15641.955,14733.033,133000,20230625
8125.59,8074.53,8176.65,15641.955,14733.033,130000,20230625
8463.55,8411.41,8515.69,15641.955,14733.033,123000,20230625
8916.57,8866.71,8966.43,15641.955,14733.033,120000,20230625
8679.56,8630.97,8728.14,15641.955,14733.033,113000,20230625
8566.45,8520.87,8612.02,15641.955,14733.033,110000,20230625
8339.04,8293.36,8384.72,15641.955,14733.033,103000,20230625
7592.44,7545.33,7639.55,15641.955,14733.033,100000,20230625
7319.34,7270.68,7368.01,15641.955,14733.033,093000,20230625
6345.98,6296.13,6395.82,15641.955,14733.033,090000,20230625
5718.85,5669.56,5768.13,15641.955,14733.033,083000,20230625
4776.82,4729.24,4824.4,15641.955,14733.033,080000,20230625
3822.87,3778.57,3867.16,15641.955,14733.033,073000,20230625
2877.54,2839.71,2915.36,15641.955,14733.034,070000,20230625
2172.42,2139.42,2205.42,15641.955,14733.034,063000,20230625
1455.9,1430.83,1480.96,15641.955,14733.034,060000,20230625
868.702,852.221,885.183,15641.955,14733.034,053000,20230625
381.879,374.423,389.334,15641.955,14733.034,050000,20230625
74.7445,73.067,76.4219,15641.955,14733.034,043000,20230625
0.276438,0.247568,0.305307,15641.955,14733.034,040000,20230625
0.0,0.0,0.0,15641.955,14733.034,033000,20230625
0.0,0.0,0.0,15641.955,14733.034,030000,20230625
0.0,0.0,0.0,15641.955,14733.034,023000,20230625
0.0,0.0,0.0,15641.955,14733.034,020000,20230625
0.0,0.0,0.0,15641.955,14733.034,013000,20230625
0.0,0.0,0.0,15641.955,14733.034,010000,20230625
0.0,0.0,0.0,15641.955,14733.034,003000,20230625
0.0,0.0,0.0,15641.955,14733.034,000000,20230625
0.0,0.0,0.0,15641.703,14733.123,233000,20230624
0.0,0.0,0.0,15641.703,14733.123,230000,20230624
0.0,0.0,0.0,15641.703,14733.123,223000,20230624
0.0,0.0,0.0,15641.703,14733.123,220000,20230624
0.0,0.0,0.0,15641.703,14733.123,213000,20230624
7.64e-07,0.0,2.02e-06,15641.703,14733.123,210000,20230624
16.1425,15.6197,16.6653,15641.703,14733.123,203000,20230624
173.497,169.784,177.211,15641.703,14733.123,200000,20230624
549.584,537.747,561.421,15641.703,14733.123,193000,20230624
1066.8,1046.48,1087.13,15641.703,14733.123,190000,20230624
1688.41,1661.07,1715.75,15641.703,14733.123,183000,20230624
2312.1,2279.11,2345.09,15641.703,14733.123,180000,20230624
3046.24,3008.56,3083.92,15641.703,14733.123,173000,20230624
3819.9,3777.6,3862.19,15641.703,14733.123,170000,20230624
4663.41,4619.29,4707.52,15641.703,14733.123,163000,20230624
5345.28,5299.77,5390.79,15641.703,14733.123,160000,20230624
5858.19,5814.85,5901.53,15641.703,14733.124,153000,20230624
6407.07,6362.9,6451.24,15641.703,14733.124,150000,20230624
6925.72,6883.21,6968.22,15641.703,14733.124,143000,20230624
7270.94,7227.24,7314.64,15641.703,14733.124,140000,20230624
7298.18,7252.89,7343.48,15641.703,14733.124,133000,20230624
7065.62,7019.67,7111.57,15641.703,14733.124,130000,20230624
7524.39,7482.15,7566.64,15641.703,14733.124,123000,20230624
7405.28,7363.3,7447.26,15641.703,14733.124,120000,20230624
7047.27,7004.09,7090.45,15641.703,14733.124,113000,20230624
7039.1,6995.07,7083.12,15641.703,14733.124,110000,20230624
6687.3,6643.8,6730.81,15641.703,14733.124,103000,20230624
5937.01,5895.1,5978.93,15641.703,14733.124,100000,20230624
5127.24,5088.42,5166.06,15641.703,14733.124,093000,20230624
4524.57,4488.26,4560.89,15641.703,14733.124,090000,20230624
3946.78,3910.3,3983.27,15641.703,14733.124,083000,20230624
3266.11,3232.53,3299.69,15641.703,14733.124,080000,20230624
2645.95,2615.32,2676.57,15641.703,14733.124,073000,20230624
1977.94,1952.21,2003.68,15641.703,14733.124,070000,20230624
1616.93,1593.92,1639.94,15641.703,14733.124,063000,20230624
1076.36,1058.67,1094.05,15641.703,14733.124,060000,20230624
601.246,590.353,612.139,15641.703,14733.124,053000,20230624
262.02,256.75,267.29,15641.703,14733.125,050000,20230624
62.9717,61.1794,64.7639,15641.703,14733.125,043000,20230624
0.280636,0.248959,0.312314,15641.703,14733.125,040000,20230624
0.0,0.0,0.0,15641.703,14733.125,033000,20230624
0.0,0.0,0.0,15641.703,14733.125,030000,20230624
0.0,0.0,0.0,15641.703,14733.125,023000,20230624
0.0,0.0,0.0,15641.703,14733.125,020000,20230624
0.0,0.0,0.0,15641.703,14733.125,013000,20230624
0.0,0.0,0.0,15641.703,14733.125,010000,20230624
0.0,0.0,0.0,15641.703,14733.125,003000,20230624
0.0,0.0,0.0,15641.703,14733.125,000000,20230624
0.0,0.0,0.0,15641.273,14733.035,233000,20230623
0.0,0.0,0.0,15641.273,14733.035,230000,20230623
0.0,0.0,0.0,15641.273,14733.035,223000,20230623
0.0,0.0,0.0,15641.273,14733.036,220000,20230623
0.0,0.0,0.0,15641.273,14733.036,213000,20230623
7.65e-07,0.0,2.02e-06,15641.273,14733.036,210000,20230623
8.98255,8.69751,9.26758,15641.273,14733.036,203000,20230623
139.104,136.903,141.305,15641.273,14733.036,200000,20230623
413.322,408.187,418.457,15641.273,14733.036,193000,20230623
741.651,732.507,750.795,15641.273,14733.036,190000,20230623
1126.02,1111.86,1140.17,15641.273,14733.036,183000,20230623
1618.59,1597.35,1639.83,15641.273,14733.036,180000,20230623
2310.01,2282.09,2337.92,15641.273,14733.036,173000,20230623
2898.17,2865.01,2931.33,15641.273,14733.036,170000,20230623
3608.34,3569.53,3647.14,15641.273,14733.036,163000,20230623
4275.78,4232.77,4318.78,15641.273,14733.036,160000,20230623
5284.98,5238.26,5331.71,15641.273,14733.036,153000,20230623
5874.22,5826.6,5921.84,15641.273,14733.036,150000,20230623
6824.2,6776.27,6872.14,15641.273,14733.036,143000,20230623
7306.86,7263.18,7350.53,15641.273,14733.036,140000,20230623
7723.72,7676.89,7770.55,15641.273,14733.036,133000,20230623
8155.25,8107.46,8203.04,15641.273,14733.036,130000,20230623
8554.12,8510.7,8597.55,15641.273,14733.036,123000,20230623
8237.01,8196.83,8277.2,15641.273,14733.037,120000,20230623
8042.66,8004.7,8080.61,15641.273,14733.037,113000,20230623
7470.32,7433.32,7507.32,15641.273,14733.037,110000,20230623
6755.21,6719.99,6790.43,15641.273,14733.037,103000,20230623
5807.17,5771.5,5842.84,15641.273,14733.037,100000,20230623
5081.84,5045.79,5117.89,15641.273,14733.037,093000,20230623
4321.75,4291.54,4351.95,15641.273,14733.037,090000,20230623
3657.94,3630.72,3685.17,15641.273,14733.037,083000,20230623
2996.33,2972.54,3020.11,15641.273,14733.037,080000,20230623
2467.32,2447.13,2487.51,15641.273,14733.037,073000,20230623
1987.46,1968.56,2006.37,15641.273,14733.037,070000,20230623
1539.17,1523.09,1555.24,15641.273,14733.037,063000,20230623
1079.0,1066.51,1091.48,15641.273,14733.037,060000,20230623
729.044,719.751,738.338,15641.273,14733.037,053000,20230623
397.804,392.087,403.52,15641.273,14733.037,050000,20230623
117.591,115.336,119.847,15641.273,14733.037,043000,20230623
1.06981,1.007,1.13262,15641.273,14733.037,040000,20230623
0.0,0.0,0.0,15641.273,14733.037,033000,20230623
0.0,0.0,0.0,15641.273,14733.037,030000,20230623
0.0,0.0,0.0,15641.273,14733.037,023000,20230623
0.0,0.0,0.0,15641.273,14733.038,020000,20230623
0.0,0.0,0.0,15641.273,14733.038,013000,20230623
0.0,0.0,0.0,15641.273,14733.038,010000,20230623
0.0,0.0,0.0,15641.273,14733.038,003000,20230623
0.0,0.0,0.0,15641.273,14733.038,000000,20230623
0.0,0.0,0.0,15637.418,14729.523,233000,20230622
0.0,0.0,0.0,15637.418,14729.523,230000,20230622
0.0,0.0,0.0,15637.418,14729.523,223000,20230622
0.0,0.0,0.0,15637.418,14729.523,220000,20230622
0.0,0.0,0.0,15637.418,14729.523,213000,20230622
7.99e-07,0.0,2.04e-06,15637.418,14729.523,210000,20230622
22.9493,22.3485,23.5502,15637.418,14729.523,203000,20230622
204.453,200.645,208.262,15637.418,14729.523,200000,20230622
575.019,564.444,585.594,15637.418,14729.523,193000,20230622
1025.9,1007.09,1044.71,15637.418,14729.524,190000,20230622
1531.51,1504.83,1558.2,15637.418,14729.524,183000,20230622
2219.74,2185.7,2253.79,15637.418,14729.524,180000,20230622
2991.86,2953.02,3030.7,15637.418,14729.524,173000,20230622
3752.83,3708.2,3797.45,15637.418,14729.524,170000,20230622
4582.42,4535.04,4629.79,15637.418,14729.524,163000,20230622
5554.74,5503.54,5605.94,15637.418,14729.524,160000,20230622
6260.54,6210.04,6311.04,15637.418,14729.524,153000,20230622
6858.4,6805.95,6910.86,15637.418,14729.524,150000,20230622
7185.18,7131.43,7238.93,15637.418,14729.524,143000,20230622
7764.77,7713.8,7815.74,15637.418,14729.524,140000,20230622
8283.68,8236.96,8330.41,15637.418,14729.524,133000,20230622
8711.96,8667.4,8756.53,15637.418,14729.524,130000,20230622
9240.49,9199.42,9281.55,15637.418,14729.524,123000,20230622
8954.68,8911.81,8997.55,15637.418,14729.524,120000,20230622
8568.47,8522.61,8614.34,15637.418,14729.524,113000,20230622
8109.34,8060.81,8157.87,15637.418,14729.524,110000,20230622
8096.92,8053.24,8140.59,15637.418,14729.524,103000,20230622
7964.9,7921.87,8007.92,15637.418,14729.524,100000,20230622
7280.43,7236.1,7324.76,15637.418,14729.524,093000,20230622
6421.75,6377.49,6466.01,15637.418,14729.525,090000,20230622
5612.36,5567.17,5657.56,15637.418,14729.525,083000,20230622
4586.03,4545.05,4627.0,15637.418,14729.525,080000,20230622
3649.34,3612.12,3686.56,15637.418,14729.525,073000,20230622
2915.71,2883.13,2948.29,15637.418,14729.525,070000,20230622
2043.86,2018.37,2069.36,15637.418,14729.525,063000,20230622
1369.65,1351.4,1387.91,15637.418,14729.525,060000,20230622
831.526,819.896,843.156,15637.418,14729.525,053000,20230622
384.115,378.19,390.04,15637.418,14729.525,050000,20230622
72.2347,70.5646,73.9049,15637.418,14729.525,043000,20230622
0.227781,0.19823,0.257332,15637.418,14729.525,040000,20230622
0.0,0.0,0.0,15637.418,14729.525,033000,20230622
0.0,0.0,0.0,15637.418,14729.525,030000,20230622
0.0,0.0,0.0,15637.418,14729.525,023000,20230622
0.0,0.0,0.0,15637.418,14729.525,020000,20230622
0.0,0.0,0.0,15637.418,14729.525,013000,20230622
0.0,0.0,0.0,15637.418,14729.525,010000,20230622
0.0,0.0,0.0,15637.418,14729.525,003000,20230622
0.0,0.0,0.0,15637.418,14729.525,000000,20230622
0.0,0.0,0.0,15633.103,14725.551,233000,20230621
0.0,0.0,0.0,15633.103,14725.551,230000,20230621
0.0,0.0,0.0,15633.103,14725.551,223000,20230621
0.0,0.0,0.0,15633.103,14725.551,220000,20230621
0.0,0.0,0.0,15633.103,14725.551,213000,20230621
8.8e-07,0.0,2.17e-06,15633.103,14725.551,210000,20230621
28.1215,27.4974,28.7457,15633.103,14725.551,203000,20230621
245.527,241.981,249.072,15633.103,14725.551,200000,20230621
594.91,586.382,603.438,15633.103,14725.551,193000,20230621
1117.37,1101.7,1133.04,15633.103,14725.551,190000,20230621
1734.94,1711.79,1758.1,15633.103,14725.551,183000,20230621
2366.48,2337.2,2395.77,15633.103,14725.551,180000,20230621
3094.67,3060.4,3128.94,15633.103,14725.551,173000,20230621
3831.14,3789.79,3872.48,15633.103,14725.551,170000,20230621
4574.23,4530.03,4618.44,15633.103,14725.551,163000,20230621
5731.39,5685.86,5776.93,15633.103,14725.551,160000,20230621
6358.27,6314.81,6401.73,15633.103,14725.551,153000,20230621
6865.34,6820.63,6910.04,15633.103,14725.551,150000,20230621
7085.42,7040.06,7130.79,15633.103,14725.551,143000,20230621
7618.03,7572.65,7663.42,15633.103,14725.551,140000,20230621
7515.72,7465.8,7565.63,15633.103,14725.551,133000,20230621
8136.91,8086.99,8186.84,15633.103,14725.552,130000,20230621
7415.75,7357.28,7474.22,15633.103,14725.552,123000,20230621
7999.16,7947.84,8050.49,15633.103,14725.552,120000,20230621
8054.17,8009.39,8098.95,15633.103,14725.552,113000,20230621
7907.79,7861.15,7954.42,15633.103,14725.552,110000,20230621
7564.44,7518.82,7610.06,15633.103,14725.552,103000,20230621
7116.83,7071.49,7162.16,15633.103,14725.552,100000,20230621
6600.11,6555.17,6645.05,15633.103,14725.552,093000,20230621
5961.35,5918.24,6004.46,15633.103,14725.552,090000,20230621
5395.52,5351.15,5439.9,15633.103,14725.552,083000,20230621
4669.51,4624.04,4714.97,15633.103,14725.552,080000,20230621
3790.58,3747.7,3833.47,15633.103,14725.552,073000,20230621
2965.5,2927.16,3003.84,15633.103,14725.552,070000,20230621
2146.28,2114.99,2177.56,15633.103,14725.552,063000,20230621
1424.38,1401.1,1447.67,15633.103,14725.552,060000,20230621
820.834,806.062,835.606,15633.103,14725.552,053000,20230621
396.689,389.247,404.13,15633.103,14725.552,050000,20230621
82.3524,80.4332,84.2716,15633.103,14725.552,043000,20230621
0.400954,0.362272,0.439635,15633.103,14725.552,040000,20230621
0.0,0.0,0.0,15633.103,14725.552,033000,20230621
0.0,0.0,0.0,15633.103,14725.553,030000,20230621
0.0,0.0,0.0,15633.103,14725.553,023000,20230621
0.0,0.0,0.0,15633.103,14725.553,020000,20230621
0.0,0.0,0.0,15633.103,14725.553,013000,20230621
0.0,0.0,0.0,15633.103,14725.553,010000,20230621
0.0,0.0,0.0,15633.103,14725.553,003000,20230621
0.0,0.0,0.0,15633.103,14725.553,000000,20230621
0.0,0.0,0.0,15614.631,14707.42,233000,20230620
0.0,0.0,0.0,15614.631,14707.421,230000,20230620
0.0,0.0,0.0,15614.631,14707.421,223000,20230620
0.0,0.0,0.0,15614.631,14707.421,220000,20230620
0.0,0.0,0.0,15614.631,14707.421,213000,20230620
8.28e-07,0.0,2.09e-06,15614.631,14707.421,210000,20230620
16.9765,16.4559,17.4972,15614.631,14707.421,203000,20230620
193.251,190.114,196.388,15614.631,14707.421,200000,20230620
567.6,559.522,575.677,15614.631,14707.421,193000,20230620
1045.63,1032.26,1059.0,15614.631,14707.421,190000,20230620
1509.83,1492.33,1527.33,15614.631,14707.421,183000,20230620
2140.61,2117.42,2163.79,15614.631,14707.421,180000,20230620
2753.03,2725.4,2780.66,15614.631,14707.421,173000,20230620
3629.68,3596.03,3663.33,15614.631,14707.421,170000,20230620
4141.57,4103.38,4179.75,15614.631,14707.421,163000,20230620
4462.57,4425.29,4499.85,15614.631,14707.421,160000,20230620
4725.85,4687.35,4764.35,15614.631,14707.421,153000,20230620
4966.04,4922.69,5009.38,15614.631,14707.421,150000,20230620
5257.31,5212.11,5302.52,15614.631,14707.421,143000,20230620
5833.14,5785.14,5881.15,15614.631,14707.421,140000,20230620
5336.74,5287.76,5385.73,15614.631,14707.421,133000,20230620
5002.42,4953.68,5051.15,15614.631,14707.422,130000,20230620
4712.39,4664.95,4759.82,15614.631,14707.422,123000,20230620
4622.82,4577.32,4668.32,15614.631,14707.422,120000,20230620
4210.37,4165.42,4255.32,15614.631,14707.422,113000,20230620
3915.26,3872.4,3958.12,15614.631,14707.422,110000,20230620
4086.04,4040.71,4131.36,15614.631,14707.422,103000,20230620
3711.78,3666.39,3757.17,15614.631,14707.422,100000,20230620
3279.88,3241.02,3318.74,15614.631,14707.422,093000,20230620
2400.61,2364.34,2436.88,15614.631,14707.422,090000,20230620
1903.68,1868.69,1938.67,15614.631,14707.422,083000,20230620
1399.82,1372.79,1426.84,15614.631,14707.422,080000,20230620
1032.37,1013.76,1050.97,15614.631,14707.422,073000,20230620
710.306,696.538,724.074,15614.631,14707.422,070000,20230620
577.454,566.525,588.383,15614.631,14707.422,063000,20230620
463.665,454.49,472.839,15614.631,14707.422,060000,20230620
377.642,370.138,385.146,15614.631,14707.422,053000,20230620
239.808,234.855,244.761,15614.631,14707.422,050000,20230620
77.4886,75.5503,79.4268,15614.631,14707.422,043000,20230620
0.666215,0.614572,0.717858,15614.631,14707.422,040000,20230620
0.0,0.0,0.0,15614.631,14707.422,033000,20230620
0.0,0.0,0.0,15614.631,14707.422,030000,20230620
0.0,0.0,0.0,15614.631,14707.423,023000,20230620
0.0,0.0,0.0,15614.631,14707.423,020000,20230620
0.0,0.0,0.0,15614.631,14707.423,013000,20230620
0.0,0.0,0.0,15614.631,14707.423,010000,20230620
0.0,0.0,0.0,15614.631,14707.423,003000,20230620
0.0,0.0,0.0,15614.631,14707.423,000000,20230620
0.0,0.0,0.0,15610.775,14703.906,233000,20230619
0.0,0.0,0.0,15610.775,14703.906,230000,20230619
0.0,0.0,0.0,15610.775,14703.906,223000,20230619
0.0,0.0,0.0,15610.775,14703.907,220000,20230619
0.0,0.0,0.0,15610.775,14703.907,213000,20230619
9.68e-07,0.0,2.56e-06,15610.775,14703.907,210000,20230619
26.5548,25.9031,27.2066,15610.775,14703.907,203000,20230619
232.192,228.172,236.211,15610.775,14703.907,200000,20230619
635.916,624.729,647.103,15610.775,14703.907,193000,20230619
1182.85,1162.98,1202.72,15610.775,14703.907,190000,20230619
1751.19,1723.64,1778.74,15610.775,14703.907,183000,20230619
2415.29,2380.65,2449.93,15610.775,14703.907,180000,20230619
3303.74,3262.92,3344.57,15610.775,14703.907,173000,20230619
4054.69,4009.74,4099.64,15610.775,14703.907,170000,20230619
4821.99,4776.39,4867.59,15610.775,14703.907,163000,20230619
5417.88,5371.31,5464.46,15610.775,14703.907,160000,20230619
